IMDB ID,TMDB ID
470679,13692
472071,13910
869977,10818
492486,14456
424971,15840
245027,15830
901475,25647
1024942,14898
478394,12416
453383,572
74312,36226
765141,60531
462295,13021
758742,16007
55124,158800
444672,18035
51047,43253
422783,14820
800241,6687
482603,11802
437526,2002
913958,78527
929629,12914
409459,13183
120617,116333
1043838,13255
865957,14154
844768,32666
1045889,80523
952682,12247
472205,22100
1086340,19244
54687,32008
1117385,13012
838283,12133
412536,12568
443701,8836
486259,13259
1155592,14048
1157620,12270
63230,18846
240684,10898
1079959,13541
765458,11910
473514,17245
949489,30112
964539,12192
168972,70846
801526,16725
87545,117129
1039652,15865
841084,4140
819714,14061
19935,85685
96126,43680
487195,16700
820162,167928
859163,1735
1027862,10187
805570,10185
978759,10183
493450,31082
914797,13996
497465,5038
1117563,13851
142371,19877
431045,46871
55052,28273
428870,15859
103303,31922
769508,14654
783608,13251
177507,1661
247613,41245
910936,10189
425637,12289
76933,45579
804552,15069
841925,2012
828158,18056
488535,18803
1018785,10188
411475,13300
974554,11671
382053,63474
1002535,15570
859765,155796
469640,15208
414426,15662
69792,22029
810900,13649
942385,7446
962711,14878
1185834,12180
1029120,13107
809425,29568
490181,13256
883995,13436
1185616,8885
1139797,13310
1104733,12621
452608,10483
852713,12620
1091751,13579
1031969,10186
963807,15320
790686,13515
901485,5592
486321,13956
889671,60230
42692,43389
218505,31018
906665,13637
765430,18116
425308,15661
827782,13564
445965,14566
1172206,14298
887883,4944
1213644,13805
364970,9381
988047,13291
844671,13991
1149405,22319
430770,13972
98672,16182
392878,14771
54292,43040
804507,15206
831887,8285
472027,118309
34297,18539
64754,21335
1068641,12165
37263,85574
814022,13184
790657,12818
77270,27521
490234,13726
1020936,102305
992911,35854
492881,14075
100768,0
1087458,22554
472156,26431
401808,38019
38097,43177
1282045,39368
452971,3865
492619,13484
457275,14458
815457,25795
1034331,13389
947802,13279
859760,38140
92149,3
995039,12797
454976,8908
388727,15822
459102,4998
353324,16456
474642,3041
482528,71139
60073,41264
69124,24777
71521,20802
45848,47721
870122,14232
899128,14098
870204,14643
219224,30944
56444,50759
119700,38226
800308,12690
1046997,12412
351459,37050
53987,38311
1282036,37776
920461,54669
481254,73169
48918,1984
72231,38361
91759,73920
1059786,13027
455538,13092
425458,25126
956038,14326
51879,50011
981227,12182
782867,14928
68924,38616
1029234,9539
127310,81296
47682,46492
376873,131805
972883,13200
1224448,38601
51792,822
929425,8882
89746,42095
809504,13401
460485,20015
864761,12783
913951,12683
307596,3097
439533,15981
108597,41666
279077,225130
1084950,14976
758774,12113
970411,13600
841027,10078
6333,30266
64860,11874
481580,19566
467197,13051
911024,39816
1007028,10358
1175491,10523
1046163,13596
68569,56942
66745,71206
383028,4960
41257,120481
72912,32620
416212,12837
1054588,14914
1190617,13948
488905,25142
1063669,7735
808230,14791
90182,76406
134771,101929
150500,2397
963743,12689
312409,15935
1142798,15450
885415,25741
1082868,13812
88222,108634
72709,27361
102488,225614
1031254,13489
482572,13150
426462,13414
469903,14325
68817,41474
143348,41477
280453,16068
871427,15289
1152282,56295
1032755,13809
407337,34100
962726,11887
38250,41073
43663,83683
31020,59403
306011,69299
1054486,13253
910812,114796
409572,17800
29844,30977
479952,10527
1101026,13506
11909,53772
861689,8338
824747,3580
161635,36073
898367,20766
1010048,12405
830515,10764
1042499,18548
52270,4701
430922,15373
16939,120828
38033,173634
976060,8938
1183732,16061
55059,73059
1124394,16166
456340,2588
1130988,13672
43801,47184
977611,158959
99733,44283
128996,42884
43591,215471
850669,13516
1016290,14943
933033,19147
17567,96395
27214,52561
59896,42664
772181,4627
803080,43052
772176,21501
1064953,16882
293654,127257
64387,49355
1055366,13655
387736,13905
1132626,11917
993789,8892
101628,12525
152176,82519
1135985,13523
1111948,14655
887971,15749
851577,22358
1014775,14405
847050,43985
491109,20065
363240,14089
54866,84050
499101,9999
68650,17099
202682,58570
61065,29452
17918,125749
15758,111759
1233381,8905
59015,3520
43332,43372
59320,88435
43363,77650
113676,17704
89026,36571
92891,36572
43117,37327
372803,28684
1068646,8841
43129,54615
1031280,13220
1016164,16509
118840,34867
195001,10565
455824,6972
397892,13053
36307,32862
1013753,10139
27521,29320
1099212,8966
1172571,16342
1129442,13387
369436,12193
914798,14574
409345,10900
289320,56256
1129423,14438
465502,14248
837791,20919
233044,12224
986233,10360
1042877,14299
450314,13056
101988,15026
1037218,13793
57935,35790
53746,38831
8874,45838
897387,13394
52556,2574
22694,72495
828154,34283
65853,114390
40980,85844
1118511,14447
1032746,17157
441762,1964
39581,44626
67109,65502
107065,17912
41622,43962
87805,28148
1068634,93260
46384,109539
30150,116973
878134,74485
145605,174122
298072,200311
970416,10200
892255,8881
374569,8880
844760,11127
1135968,18117
30254,109711
39208,18926
49601,86782
1151915,25852
36715,39407
44078,39409
1285130,37584
918927,14359
929860,19486
99601,126754
1205489,13223
870111,11499
976051,8055
65225,3054
1182937,14072
361500,20542
990361,12449
476681,5816
1121794,13980
1068649,8276
143323,61751
814314,11321
478207,52615
95871,41966
450363,89453
22628,120862
278781,42655
1125849,12163
955298,14772
24262,27991
18179,87894
100625,9050
184773,86082
182766,79090
304547,47499
34465,60488
16655,111302
36629,112912
36172,80616
949564,2694
52794,39558
95022,36573
421715,4922
182989,159849
1068680,10201
107107,75686
1241326,297983
985699,2253
1029134,14422
1003116,40873
983213,38142
449040,34812
1183733,16268
902270,15033
1078899,14806
326449,51817
43476,84397
23935,59158
1028539,105371
953318,6936
996979,13954
783601,13406
1110272,14357
80945,185156
960731,10202
25464,28564
320668,23604
1024715,13973
959337,4148
212579,194113
94754,51247
926762,17845
976247,13827
483756,15676
1152758,15584
1024255,13971
22753,89573
1034303,13813
1332128,13180
13075,42366
822832,14306
864770,8049
38462,20028
1180333,141971
498360,31047
1232826,8927
876563,12429
11293,53519
12512,53518
64379,70191
59565,51808
762133,18151
28219,28256
816539,16205
847487,15331
462485,17287
366596,50988
27664,113916
52880,29741
373747,29262
407384,9795
207359,87790
48339,26758
1307059,0
101326,25528
1152850,8942
1107365,13690
1046947,16409
42372,113921
1220719,14756
89060,27244
97534,35945
379053,54406
238552,10596
44573,60547
1157604,368955
441297,49256
184254,86084
449487,13944
420238,10199
901476,10521
447166,26235
1259014,13635
1179891,14435
419515,21966
92732,52886
50549,37373
850307,170094
263366,260528
850253,13177
1294164,34696
209919,221861
81169,114403
480669,14139
1135493,16999
487419,8280
243951,125705
350002,36746
426173,36402
464029,317
834001,12437
494238,2309
49286,86363
40082,60542
183997,162865
844761,47658
1305871,31688
1038915,14076
818165,13942
105251,18543
110982,21029
21408,50307
118852,49511
772200,27440
464041,13825
68912,250093
80772,15227
1114740,14560
472198,14410
1139668,13788
988849,13429
487271,6733
822868,14871
39029,35077
963194,14353
287140,27447
815245,14254
792986,16137
106188,17803
441627,101838
319821,214436
1020055,14549
22681,80193
62742,169869
969307,56816
133906,38205
1139618,168261
462465,10529
24873,75880
42279,160783
879801,58782
46757,62753
181002,417285
1092082,14582
70136,46595
393329,50318
139745,253116
51393,94533
46791,44052
151301,0
200299,63938
1053859,1977
113421,46725
1020530,13510
115398,15554
327597,14836
67630,48350
58481,97915
1183252,15003
844666,141971
92074,24194
961728,14851
465580,13455
963178,4959
1103275,10362
1001508,10184
805576,16170
1079444,14849
70860,36764
38392,111459
38395,37309
119865,131729
65867,52105
43408,60539
3643,28196
100623,1560
1263736,85394
1054487,15060
116231,26900
785006,15189
69951,133328
814685,13492
240425,70089
492931,4832
114626,135938
961108,7353
1265998,14711
412596,52512
63198,98193
67327,49600
825241,24171
275434,47980
90192,5677
68916,44618
1069238,16804
1019454,25405
808148,73953
489235,1961
489225,15148
120028,54838
1133995,15945
173957,171840
1320355,68190
991167,14204
1201167,20829
1213019,30508
1322381,0
1194271,15039
490377,13639
79153,47561
208629,18884
49010,26036
119211,0
1103256,14977
414510,157909
831916,21851
1116186,15105
1014801,17314
783518,24351
48056,94405
756206,110761
1237838,38087
948532,16177
439884,29363
51688,79331
24124,36499
891592,15268
910934,17317
475317,434
1142800,15670
19699,206034
1176740,19255
53901,43034
39941,29117
1112782,14979
479275,18208
50458,41054
42249,37468
1023490,8832
61196,50013
869994,8279
758746,13207
901487,15067
1214983,14853
838232,15159
479044,18529
400426,7916
373915,38789
1200060,90324
269771,67384
363060,36281
22125,42818
1059773,29717
27489,43873
869152,17158
782154,24221
961066,17077
1080930,47497
493424,10049
448114,9914
91767,40227
102802,20421
388474,125858
195630,111014
1227926,14301
431114,8382
465430,13849
52733,27061
22877,43146
488023,85330
28653,53574
41445,74286
1104783,30906
93811,26939
106309,26127
489018,13613
1155056,16538
41178,19998
55796,5334
40643,26387
432318,7517
22698,34474
926063,13094
492044,18781
186311,27757
1135487,16558
448011,13811
990413,17003
304296,80314
1164092,161006
785035,16353
1132620,15472
86981,52528
862846,13090
1287845,15854
44683,53651
36037,58076
400688,143240
442947,73856
416243,14180
368296,36836
1103984,17166
48199,47739
1124039,16325
778749,113321
465375,17097
67885,46799
1385824,19950
892782,15512
493402,14735
449573,24220
825239,21946
1172203,20529
943326,30155
405977,39914
23590,42914
97676,36392
67324,62437
765432,6968
490086,13161
116036,16197
24902,53828
498329,34015
494277,13808
1073241,14637
1085507,15912
1157605,18094
41198,33811
27040,53863
1197628,16991
22279,99283
33173,94854
43090,43396
1091722,16614
128378,31273
475380,18558
418586,16071
1093908,20048
865297,8747
1234541,16258
1173745,15451
221455,330711
73241,82962
200192,22705
981072,16005
387701,55748
377651,39331
1198399,284117
419477,0
107751,55500
1098327,14164
27623,3632
787505,9841
439860,91099
42629,97421
50652,43250
365100,142973
26676,55773
53182,1940
53690,33726
47338,61070
45991,93562
435653,13557
454839,10041
127626,31132
1013752,13804
20768,34796
37761,35849
36400,35022
38268,45965
792948,19976
94075,1387
79168,21376
833960,16867
1226774,19833
1249171,16919
1294790,15580
1133991,15801
803029,8902
46878,19618
45737,83099
53220,27644
1131729,18947
180443,128857
41886,46096
410321,67857
974661,16996
471834,168538
87481,8833
361748,16869
473705,16995
45992,99224
41610,94139
109747,10000
15361,44967
318413,91603
26614,84908
395461,45882
1226271,21641
814131,13119
1121931,15092
10155,51472
17437,51263
491720,24365
190506,38872
44872,95977
1182345,17431
110274,38870
120619,67849
121297,112582
19400,205410
1241195,13123
1038043,33974
276216,45949
962736,18320
57829,49571
462441,53204
865554,17436
1205551,30843
458525,2080
1103982,17680
26273,53624
1051245,120528
1058058,17073
1127715,21191
107411,270952
796366,13475
210094,24273
36705,38464
363780,22152
460810,16279
847877,72891
910559,6461
24500,23391
79718,11160
1117667,168643
1264363,19350
1326972,15384
1331092,156908
484437,48116
1139800,15342
890883,25004
448179,17124
64203,210487
67484,64115
1231277,17532
393597,10946
24516,23590
1359583,0
278736,30416
36092,65503
84923,38869
79914,0
880648,17027
924129,15577
808151,13448
279176,288035
64240,92312
24293,80592
275410,90120
893401,17635
70653,42738
787470,14141
1049400,30312
79875,47906
58323,111752
64695,122160
1032819,17740
26276,42943
489049,13532
104283,18495
103877,180162
810945,25218
967945,24053
67456,53947
984200,15705
996605,14448
1082853,21583
438488,534
1078912,18360
479046,38008
943512,2049
476991,19375
977648,23997
1020885,18238
844286,21755
43781,43378
42744,121707
1156173,30239
60623,101362
62228,8211
38823,8429
73198,44012
920473,10541
478724,19955
35996,90799
70605,39194
81110,36460
16123,27502
990404,15555
67429,40022
56910,86764
35082,42062
449471,14126
821642,17332
844708,18405
346513,155426
169880,21832
1127180,16871
1049413,14160
53579,21967
485323,14003
808244,16899
1153706,21724
836700,8282
19379,31404
66989,42513
24008,83868
62975,4934
1167660,15588
33606,61109
30138,129089
1138489,14857
1083456,17927
40970,77822
120376,14330
59894,26508
1276107,28677
1314280,15712
910905,13975
1119646,18785
443559,16164
870984,17609
77451,33104
479760,37924
48484,43321
425151,18869
40820,17829
1230448,16345
48350,81512
1043537,115306
230992,0
358146,200796
415679,27134
101583,37024
25455,53622
74103,761
66423,11914
119620,64968
106827,34300
178031,58018
9937,70806
80196,45560
870195,26506
479162,13856
1095174,14536
1024899,13710
456165,15084
1278340,14451
457400,18162
1059905,34482
1145446,16324
21885,50600
1122599,18468
780567,19724
1111422,18487
407851,27799
920458,8883
478149,49767
1278336,29314
460742,40465
425150,10272
35429,23924
80180,18061
1152397,21179
1160629,42341
78128,18760
997147,11693
108596,40509
409793,15073
102045,31544
54936,84119
1277737,33409
1041829,18240
56961,51260
69976,28110
53917,89484
492487,48288
1045778,17610
962774,8933
54169,156917
48077,37911
61093,38773
479519,8269
100152,45779
73260,27085
1032821,8940
54205,133
233651,20152
409681,14938
1389762,19508
60358,66770
887912,12162
57643,4498
26047,176810
51362,170477
65908,75015
1042570,18507
910847,16240
42906,50030
74251,81223
85603,24772
100079,67515
6206,29082
1135092,8284
808425,4250
1092007,32451
772251,62128
1055369,8373
1014762,62320
102178,24734
436854,8939
41368,35404
775434,91205
50562,53906
1034325,19079
1178663,19265
821640,12556
419815,43638
73133,4990
45886,43192
1152836,11322
1080016,8355
1166085,10821
1131748,176241
1340123,47075
101874,41385
43812,25728
39294,20301
285627,24232
48213,242737
98189,50201
87644,52109
47499,251657
489244,24927
119728,183871
443335,156063
1078588,10024
1144804,10788
475298,15423
90948,33321
242572,69426
354690,16226
21673,42659
1295071,16440
104604,37021
35195,62186
25440,22612
1022603,19913
111845,47104
296108,17359
26667,47920
18379,82474
41615,45184
889583,18480
1015971,64831
1454902,266814
63256,4931
111464,301233
73000,18901
1146438,14728
972558,16911
476323,70648
893402,8884
110490,38940
1361558,19105
944101,14758
417741,767
75572,67479
91507,59847
86890,60623
901481,14687
799948,351862
120882,10353
1160424,49360
117780,245367
470055,9592
195165,68572
60479,84278
47469,43195
282171,23964
837800,14531
34236,76465
274678,51302
69823,76452
404254,14197
46969,20174
76709,48773
89937,60008
1054606,8054
1278293,19929
100624,123777
52604,18696
68883,3478
896927,30713
338085,54759
960098,30121
109702,64901
1334537,23720
829297,14843
938341,8937
472118,9974
1194238,22302
833557,20382
70868,53868
101660,69342
90753,83078
138541,37516
1203523,19727
70248,56150
1179258,22215
1104806,18635
66317,4983
24805,53830
358631,38971
239670,49691
81076,39415
1187041,20407
48535,22408
26846,23286
965355,69166
160835,97995
35916,67967
1148204,21208
103626,131351
948547,16056
26908,53781
1142988,20943
87400,67463
54476,82311
1221143,204996
95302,47870
41994,104083
844479,21407
971209,12403
44602,62547
433963,15422
837796,14833
315459,41183
1251357,44578
775552,20856
1136608,17654
1135503,24803
1129435,38879
1198138,17335
1075417,13836
1161443,20071
414879,13730
1213922,15438
1114677,18126
1046173,14869
1048171,14415
1127877,30250
99341,121895
1160368,17134
93974,50719
85533,105703
260193,17199
43131,20153
1119191,20777
172348,54982
87164,92989
90185,45999
167137,18908
235376,31067
1029235,13752
783532,22600
249248,99657
25903,40797
28510,40743
913401,17285
1037156,12407
294805,97252
819953,18440
25699,22602
25969,40799
88050,40071
1117666,19422
211445,31670
25830,38107
923811,15137
414243,37047
77941,66949
48757,77285
160535,64728
848281,11115
104118,22795
1111918,21878
806165,18585
1092633,19905
1185836,22051
402115,25902
1122836,16634
247419,58421
112869,56264
74963,31913
1176251,14940
452694,24420
1104835,13797
443076,12605
407008,128856
105790,145066
830570,31216
1151922,19556
976222,23367
96908,49982
1286800,45852
493420,24999
1047494,16710
1032815,19840
60305,25047
996948,33199
1142972,22025
93633,99599
1331064,25183
42771,19170
1045655,14745
436339,19585
103962,41682
1082601,17336
964185,11928
50091,98289
113256,99600
42960,18281
1074929,8895
1172570,18533
756703,30319
831299,18820
1186238,85097
228528,164741
481273,12839
332136,15775
43018,44655
44186,43384
27697,46351
23038,38662
1141486,0
396707,18032
30522,677
30523,685
118645,92011
23456,154430
847474,49835
1185837,18759
469979,106028
395417,200039
791318,87683
20298,42638
1320347,33314
1363127,21657
1186369,8899
54821,20778
1229360,22492
790590,17153
464096,21236
1359554,35059
28445,43878
48387,29967
60050,68692
1204979,15641
75086,21955
1343115,43303
1142433,25704
1095442,21371
47189,23115
1275778,41427
80103,184781
973844,36108
865559,23049
105643,26914
110377,121655
948535,15457
58382,758
1196112,43734
808232,41496
436364,12410
823240,45458
92550,64544
1127896,26320
117201,41127
116607,35203
847880,34869
1311067,24150
1260995,65990
35884,60216
38453,21336
113131,35044
82053,2861
1500516,23451
1305806,25376
80594,59314
472033,12244
1332054,58450
60214,5060
1300853,15809
466943,29914
89066,52710
24663,140887
33038,40979
910554,22494
1149362,37903
331041,227370
822833,17899
1272013,18120
352524,106006
1384590,17445
1000764,63581
1202222,23736
1188729,19898
475860,20171
115487,21700
26866,57412
48394,72083
382301,17046
790665,6309
1234548,10313
1193627,20715
1323925,17632
45554,31936
52609,40954
69398,8071
48933,43255
76517,42225
73800,689
1176244,22774
14358,53430
22150,32317
63291,47576
1230164,2979
1228933,17618
1131734,19994
1130080,11323
19946,117531
116533,42762
906734,3511
48691,37317
41954,25900
1190858,29134
1225822,12569
1144884,19912
1034032,18501
844471,22794
110936,279606
1385912,26367
108137,43757
23243,23253
53455,114618
1286537,18570
1339268,36703
64073,46768
51380,18724
762073,22536
858486,16873
1188998,22326
899106,25643
810784,29963
450336,30685
46353,25549
1282257,63615
45124,26009
374279,26500
119347,35113
381104,40225
337636,17455
354623,12699
479354,25532
1179904,23827
875705,14579
39135,185591
49225,28299
996966,16194
47582,62396
53882,18974
1423592,64450
28575,44208
33704,19136
1153690,25112
65553,28051
1262981,20178
58006,67612
1087578,25050
45034,43360
50870,41053
57336,54563
73915,76636
1232207,22074
41842,91262
64300,38670
1084972,22717
1313104,23128
1019452,12573
1174730,28053
1071804,24869
1527,90056
85448,126597
1010055,24561
985058,36800
856778,14476
85816,104275
1220213,21398
419724,23127
59715,39506
862856,23202
907676,24001
1172233,22798
1058017,23082
1286798,62635
34424,61524
986263,19959
1097013,18065
1156398,19908
1016075,28665
1331025,23044
102638,54191
1018818,18176
1038971,23532
37492,46068
42179,33474
1232783,26688
365929,22787
405393,4786
1174732,24684
164013,77246
44320,63795
86542,63978
1035736,11156
28313,74469
881934,44054
1333634,26763
81746,99189
72761,18710
47794,33476
1078940,19899
881891,23706
1504402,142084
1360866,39488
18066,106254
1093370,11807
1097643,17622
56846,60773
18839,885
25610,126136
896534,23966
477331,188858
9062,48214
416938,44685
87433,92990
24991,43902
30063,43850
1499213,33857
274518,33380
1276996,70569
902290,21910
103190,4734
34175,42678
44103,44334
19558,42537
386117,16523
459913,46931
61465,1686
62352,67062
54073,59239
73166,85927
79020,63107
780524,29124
75627,44630
9611,53423
46034,37340
87983,38702
97782,43990
94750,18214
126388,3513
1326194,19837
1100119,25132
808399,12572
1197624,22803
42464,32563
68727,52941
105256,180576
1075110,33806
108650,50936
1129445,8915
814335,19904
98283,120518
978762,24238
1186370,19918
471041,24056
926380,23512
896529,31189
64386,54154
57813,85763
49843,37637
59776,94663
60860,69912
44446,51619
189219,21058
37193,30506
77309,97029
52295,71041
17128,98914
21409,54419
63084,89681
56371,42788
1224366,8926
1353997,16398
1391579,24392
14646,2973
15167,32928
1193138,22947
238768,141640
455940,168607
358500,13558
79007,105419
99949,47430
791268,34631
906743,234937
84362,19035
98481,56619
1100048,26191
1100053,23173
1482967,53985
260688,49167
43251,39306
48919,71171
465737,84089
480163,31021
71908,173171
414469,48329
96880,44338
1425928,36577
1130088,22447
26725,43893
100879,65403
1233227,22804
1477715,13576
1128075,28422
106661,108021
120393,94653
780180,1697
45465,36949
60048,38680
450405,24418
1300851,22821
1213585,22800
1190536,24804
1228953,29150
475783,14968
492754,38065
375568,16577
29347,61647
79839,37767
1161418,22820
432283,10315
974014,30431
112491,197552
1023441,38984
114697,36278
114108,54648
196106,32834
795438,14834
188160,53263
55310,51317
52924,70555
62663,63401
19286,84273
345672,82040
19649,85715
57654,836
1067106,17979
44860,43370
129134,113520
24402,94638
35881,84656
1286130,105077
62804,95600
6780,84772
1515158,106537
51959,18930
1134629,4475
1517595,0
765849,24565
32397,108200
36203,77121
930071,52048
13688,75804
1425244,24480
330801,37060
14770,176273
758751,19851
1054122,24293
1190080,14161
362478,22825
913425,8088
120244,70805
1220198,22824
929632,25793
42006,23189
1095217,11699
1259571,18239
298296,17774
790712,28089
435679,14859
1172963,7860
1186367,22832
1337051,32511
367478,14172
458471,19167
459127,121088
834941,73501
70902,2261
462329,9924
87866,30231
1242422,33273
1139319,33035
76297,55628
68498,112687
783598,20411
94349,71329
26564,32543
67546,54966
48820,91426
120786,6058
196158,31002
1543920,34003
1526300,25472
765010,7445
138645,23269
143001,411456
81040,47466
128648,109175
415853,153118
878674,18595
9932,53516
1267319,27258
804529,20764
1310569,25467
803005,161094
938780,267523
878804,22881
17961,93743
96337,97035
131149,88276
66639,94466
18523,99875
378889,126863
76147,58435
257231,1284
804443,19116
1232831,25716
10806,36106
130232,90041
46712,104776
22080,8353
238414,15400
1247692,22640
976238,22949
377100,36272
762125,16866
1175506,12404
1241325,23951
358456,30238
1087527,29406
1315981,34653
1107859,14452
1227177,18472
1186366,51284
380510,7980
1057500,22954
115832,2143
780521,10198
780511,26171
55558,32634
913354,4597
936471,37190
91276,31909
1104746,0
91415,62131
1023500,20606
892773,139212
1031947,57654
448993,18175
99312,88067
20163,347
65417,35867
53279,64414
84345,83491
57207,56800
14109,38759
40607,28392
59856,92432
48610,45987
114432,55261
119872,27719
22017,42836
39074,101382
54880,47122
60063,89785
30055,129417
19574,53161
317171,47046
460480,82404
59503,128846
38476,63764
93133,148597
1421032,46886
63417,129303
1314228,24438
7361,174598
74367,60639
80629,125512
419704,14704
242285,100122
84764,48496
35105,33052
38084,140281
1305714,26032
850667,29697
976026,16576
1175500,272772
1129428,19197
1527679,23947
1068678,25968
1461312,61872
70468,32615
499549,19995
875034,10197
489070,9650
273148,64481
450664,10268
1230414,22897
988045,10528
1263670,25196
1233571,13988
824758,36811
77768,40054
1231580,23398
1086216,28520
499375,15772
5916,132397
443506,38908
77729,42206
35860,26533
1183251,25137
277255,22043
1242545,18898
1407050,26123
49875,40494
66448,27172
48990,17591
58335,49687
139465,51831
120851,44808
16004,121379
1185384,41886
790676,24050
16481,94803
66192,156015
139153,132392
38206,114790
194722,36293
179477,26129
28436,110733
33686,96107
15687,89647
96142,27390
199650,122163
119957,352237
806203,25769
986213,14159
70077,25680
318635,36117
27951,43876
84808,63215
42031,124994
129389,54051
25478,80960
83230,97032
32086,148536
813541,64736
1226681,23963
1512792,35148
1144866,26465
218080,51422
214871,60489
847167,16204
1210801,23404
1182609,20236
944114,148077
48283,42564
95286,65572
51028,25190
403702,22327
433362,19901
1206488,28644
1300563,24458
926110,13723
858433,15791
1028532,28178
105670,291554
99506,149851
446083,14773
78119,147683
1216492,25195
1037705,20504
1343097,33613
418239,57251
68698,85126
102458,123772
74686,4286
1235166,21575
147651,104320
61736,4932
946998,39023
85101,113879
115016,187401
976246,25927
419073,14173
1503769,28227
258761,31875
425321,44085
1543283,58589
1185431,26820
1143891,119905
1107860,24271
271543,52273
321997,95140
26417,179066
57634,37222
431961,0
44982,55197
89507,87065
109739,20551
368688,28280
402127,26125
949815,26765
250730,5707
233105,323111
390393,26961
6745,126925
806027,1450
1002539,101006
28355,52429
110419,81895
49607,148435
781435,46335
892767,18476
367110,15774
472050,20107
1224153,12161
51065,164421
119413,101342
93393,41970
297905,89800
92501,21521
1233219,44027
120872,143098
1244668,31175
929412,22274
68688,4579
75938,32097
1318022,83430
23305,13634
78799,144089
85694,40229
944834,10800
906783,277622
485976,25676
105871,44941
1320082,25205
1379667,17602
1247703,14981
329485,45699
974613,17606
1393000,25594
1182921,25602
1380130,40660
1334556,101376
495212,0
104753,49956
30127,43844
995029,15930
28201,65642
56537,86303
35823,63771
29080,52229
463872,2395
1190539,13855
800334,21153
115928,83994
841108,5761
82727,57978
75622,23999
60486,42720
1350498,17911
1499228,32559
1288482,253476
90968,69061
58536,13382
918511,13358
1266029,33511
1149400,27182
1104694,29110
1235448,23410
1491605,266740
346631,22164
443676,15255
273842,71885
1187043,20453
137224,108573
948544,16095
378072,4253
45808,43346
67774,40083
77295,61864
105297,59390
1038686,22894
35616,15807
19788,85507
39931,72241
33873,22404
1187044,27567
136478,147692
99397,41787
102733,106482
1194620,26752
91051,48609
304820,251281
423881,160266
1170391,21033
1185266,23988
835456,186129
54176,51120
98692,21453
3740,5153
33226,17836
142998,51429
37384,32130
26519,126083
950739,13522
62041,47370
1472122,31156
72156,84104
439182,46336
1244659,27569
1404661,62775
33174,120109
365675,8349
88040,75877
26246,43891
1286821,33295
1084955,29501
804558,16453
1185416,13477
1226273,12201
430063,47554
26199,33395
15202,2974
969269,14016
105438,94706
1187064,26466
117555,49807
95958,99749
99026,79509
53715,46623
26261,52863
65872,92283
84881,42137
1045772,8952
92571,40724
1230155,202855
1219336,33159
424273,26137
104892,71825
106850,103201
439817,98246
30944,33630
1530487,51675
104060,281287
1278469,33602
926759,12169
93240,252407
46903,43333
78382,42212
56903,33728
1133993,27989
1172994,25983
27367,42683
347167,271677
449306,46423
1232776,24469
213890,11518
1027658,7344
499262,4887
165546,51022
106449,31578
110054,18670
264695,25293
281173,59013
817230,32856
780653,7978
819755,60086
1130884,11324
270645,90052
310851,81382
1221141,8898
122804,183946
1049405,17334
1212974,26715
790799,19311
1235796,38448
1329539,45988
1289437,20047
1364487,55522
56884,81399
844330,13949
1216487,24253
1422757,15324
814255,32657
1385867,23742
60648,36457
1337032,27561
1139328,11439
65611,42586
485601,26963
1183921,32868
64952,30298
1273678,23172
1220628,30128
42296,29381
37795,42295
1210039,41894
46429,67736
448965,25950
1241316,32124
1186830,26428
52427,56931
1146325,12273
1220220,22805
886531,79519
1075419,20083
1143110,29388
1247640,15357
796355,20406
1335992,22166
1380232,408956
1352852,18489
1433856,0
48481,120280
282744,19962
455407,29427
989757,22971
1512201,45576
808510,23023
1232790,29785
257497,63195
68519,20871
1087842,14235
478813,71370
446719,25967
1016301,5595
1094275,32092
1245112,10664
961722,28739
368226,17473
307057,200664
133245,224642
62681,117499
87587,174748
1188996,26022
1014759,12155
1433540,40623
947810,22972
26164,119819
914837,29182
58085,17277
1077262,24424
1179034,26389
48667,61880
66858,31515
1319733,20618
1235124,23488
80012,26771
56556,43012
1234654,27583
75359,6883
1210042,26390
815236,34016
1289406,25941
1206082,34195
768218,20471
817544,18514
1403981,23169
289181,18704
283043,12718
67490,15360
1297945,19969
56952,85521
107863,36233
1140941,16763
1029241,16350
445939,15846
920470,14765
1323045,44363
33175,94182
133186,0
1134674,34592
1247371,26430
1259781,59719
66412,30903
116401,26623
121853,55412
53772,48145
1134854,29426
138792,217632
195972,0
60613,195204
959329,34335
1386011,16239
32636,80196
1104083,31299
1305583,34563
1038919,27573
1311699,32678
1151359,12834
1247704,31723
1334510,24225
43665,49508
90866,26558
330691,15483
19993,31678
1053830,45921
368563,33788
92848,5753
38924,43495
57318,32688
46949,24973
39349,42342
40186,168171
54898,80595
60879,66953
844457,16436
1053424,31867
71155,42451
51435,43138
51436,4933
38688,264241
795351,28355
1196334,64104
1385869,0
443524,194931
1043451,20027
765128,36970
1328634,19616
1135525,34423
69421,69872
233481,20216
1231587,23048
1352824,28211
279695,30779
66482,89199
1264914,19152
16884,38687
1216496,30018
892769,10191
105616,22582
1360860,37181
492835,45035
806147,15544
486651,24874
153997,51330
1288403,28510
448206,11763
37168,33421
113718,48336
1181927,21467
847520,24499
762105,20825
138674,0
478338,16190
827737,109572
1149363,52637
1371630,25053
271029,10469
107214,11122
1149361,27936
800320,18823
128089,196328
456543,213845
44518,15382
1300159,31196
63633,18352
1303828,34769
1445202,39830
227194,132744
331639,161179
1319694,35939
1250777,23483
844948,16686
1010265,15973
346723,4252
1238291,16759
52876,43008
27413,184741
70760,57124
113526,93519
